Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
SP1,2001-11-25,Mallorca,La Coruna,4,1,H,2,1,H,2.65,3.1,2.4,2.5,3.0,2.5,2.8,2.87,2.37,2.62,3.1,2.4,2.7,3.1,2.3,2.62,3.1,2.37
SP1,2001-11-25,Osasuna,Betis,1,2,A,0,0,D,2.25,3.1,2.9,2.2,2.9,3.0,2.25,3.0,2.87,2.25,3.1,2.88,2.2,3.1,2.88,,,
SP1,2001-11-25,Sociedad,Valencia,2,0,H,1,0,H,2.85,3.0,2.35,3.0,2.9,2.2,3.0,2.87,2.25,3.0,2.9,2.25,2.88,2.8,2.38,2.9,2.8,2.37
SP1,2001-11-25,Vallecano,Real Madrid,0,3,A,0,2,A,4.2,3.3,1.75,4.0,3.3,1.7,4.0,3.2,1.8,4.0,3.25,1.8,3.75,3.25,1.8,3.75,3.3,1.8
SP1,2001-11-25,Sevilla,Valladolid,4,0,H,1,0,H,2.05,3.1,3.3,2.0,2.9,3.4,2.0,3.0,3.4,1.95,3.2,3.4,1.91,3.2,3.5,1.9,3.25,3.4
SP1,2001-11-25,Tenerife,Malaga,1,0,H,0,0,D,1.95,3.1,3.6,2.0,3.0,3.3,2.0,3.0,3.4,1.91,3.1,3.6,2.0,3.2,3.2,2.0,3.2,3.2
SP1,2001-11-25,Villarreal,Alaves,1,0,H,1,0,H,2.15,3.2,2.95,2.3,2.9,2.8,2.2,3.0,3.0,2.2,3.0,3.0,2.2,3.1,2.88,2.2,3.2,2.8
SP1,2001-11-25,Zaragoza,Las Palmas,2,1,H,1,0,H,1.77,3.25,4.1,1.75,3.2,4.0,1.73,3.2,4.33,1.75,3.2,4.2,1.73,3.4,4.0,1.72,3.2,4.33
SP1,2001-12-01,Alaves,Barcelona,2,0,H,1,0,H,2.62,3.0,2.4,2.5,3.0,2.5,2.6,3.2,2.37,2.6,3.1,2.4,2.6,3.1,2.38,2.5,3.1,2.5
SP1,2001-12-01,Espanol,La Coruna,1,0,H,0,0,D,2.3,3.1,2.8,2.3,3.0,2.7,2.25,3.2,2.75,,,,2.25,3.1,2.8,2.4,3.1,2.6
SP1,2001-12-01,Real Madrid,Osasuna,2,1,H,2,0,H,1.22,5.0,10.0,1.25,4.5,9.0,1.2,5.0,11.0,1.2,5.0,11.0,1.2,5.0,11.0,,,
SP1,2001-12-01,Valencia,Mallorca,1,1,D,0,1,A,1.55,3.5,5.5,1.6,3.4,4.6,1.67,3.25,4.5,1.62,3.25,5.0,1.62,3.25,5.0,1.57,3.3,5.5
SP1,2001-12-02,Ath Bilbao,Zaragoza,2,1,H,1,0,H,1.82,3.15,4.05,1.75,3.2,4.0,1.83,3.2,3.75,1.8,3.2,4.0,1.73,3.2,4.33,1.8,3.25,3.8
SP1,2001-12-02,Betis,Tenerife,1,0,H,0,0,D,1.6,3.35,5.25,1.6,3.4,4.6,1.67,3.25,4.5,1.6,3.3,5.0,1.57,3.5,5.0,1.57,3.3,5.5
SP1,2001-12-02,Celta,Villarreal,3,1,H,1,0,H,1.75,3.25,4.2,1.7,3.2,4.2,1.73,3.2,4.33,1.73,3.2,4.33,1.8,3.25,3.75,1.66,3.25,4.5
SP1,2001-12-02,Las Palmas,Sevilla,1,0,H,0,0,D,2.1,3.0,3.25,2.1,2.9,3.2,2.1,3.0,3.2,2.1,3.0,3.2,2.1,3.1,3.1,2.1,3.2,3.0
SP1,2001-12-02,Malaga,Sociedad,1,0,H,1,0,H,1.95,3.15,3.5,2.0,3.0,3.3,2.0,3.2,3.2,1.95,3.2,3.3,2.0,3.1,3.3,1.83,3.4,3.5
SP1,2001-12-02,Valladolid,Vallecano,3,1,H,2,1,H,1.7,3.25,4.65,1.7,3.2,4.2,1.73,3.2,4.33,1.67,3.3,4.5,1.67,3.25,4.5,1.66,3.3,4.5
SP1,2001-12-08,Sevilla,Ath Bilbao,3,3,D,0,0,D,2.3,3.1,2.7,2.3,2.7,3.0,2.25,3.2,2.75,2.15,3.2,3.0,2.38,3.1,2.6,2.3,3.1,2.75
SP1,2001-12-08,Tenerife,Real Madrid,0,2,A,0,1,A,4.65,3.5,1.62,3.8,3.1,1.8,4.5,3.25,1.67,4.75,3.4,1.62,3.75,3.25,1.8,4.5,3.5,1.61
SP1,2001-12-09,Barcelona,Celta,2,2,D,1,0,H,1.6,3.4,5.1,1.7,3.2,4.2,1.67,3.25,4.5,1.62,3.3,5.0,1.62,3.25,5.0,1.66,3.1,5.0
SP1,2001-12-09,La Coruna,Valencia,1,0,H,0,0,D,1.73,3.2,4.4,1.65,3.3,4.4,1.73,3.2,4.33,1.7,3.0,5.0,1.8,3.0,4.33,1.72,3.1,4.5
SP1,2001-12-09,Mallorca,Malaga,1,1,D,1,1,D,1.72,3.3,4.3,1.75,3.2,4.0,1.67,3.25,4.5,1.67,3.3,4.6,1.62,3.5,4.5,1.66,3.3,4.5
SP1,2001-12-09,Osasuna,Valladolid,1,0,H,0,0,D,2.2,3.05,3.0,2.2,2.9,3.0,2.2,3.2,2.8,2.25,3.2,2.75,2.1,3.2,3.0,,,
SP1,2001-12-09,Sociedad,Betis,0,0,D,0,0,D,2.4,3.1,2.7,2.3,2.9,2.8,2.25,3.2,2.75,2.4,3.1,2.62,2.38,3.1,2.6,2.37,3.1,2.62
SP1,2001-12-09,Vallecano,Las Palmas,0,0,D,0,0,D,2.1,3.05,3.2,2.0,3.0,3.3,2.1,3.0,3.2,2.1,3.1,3.1,2.0,3.2,3.2,2.1,3.1,3.1
SP1,2001-12-09,Villarreal,Espanol,1,1,D,1,1,D,1.8,3.25,4.0,1.8,3.1,3.8,1.8,3.2,4.0,1.75,3.25,4.2,1.8,3.25,3.75,1.8,3.3,3.75
SP1,2001-12-09,Zaragoza,Alaves,0,2,A,0,1,A,2.35,3.1,2.75,2.3,2.9,2.8,2.2,3.0,3.0,2.25,3.1,2.88,2.25,3.2,2.75,2.3,3.1,2.75
SP1,2001-12-15,Espanol,Valencia,2,3,A,2,0,H,2.4,3.0,2.75,2.1,2.9,3.2,2.25,2.87,3.0,2.38,2.88,2.8,2.5,2.88,2.62,2.37,2.9,2.8
SP1,2001-12-15,Las Palmas,Osasuna,1,1,D,0,1,A,1.8,3.2,4.05,1.75,3.2,4.0,1.73,3.2,4.33,1.7,3.25,4.33,1.8,3.25,3.75,,,
SP1,2001-12-15,Real Madrid,Sociedad,3,1,H,1,1,D,1.2,5.0,12.0,1.2,5.0,10.0,1.2,5.0,11.0,1.22,5.0,10.0,1.2,5.0,11.0,1.25,4.5,10.0
SP1,2001-12-16,Alaves,Sevilla,0,1,A,0,0,D,1.6,3.3,5.3,1.7,3.2,4.2,1.61,3.25,5.0,1.53,3.4,5.75,1.53,3.4,5.5,1.57,3.3,5.5
SP1,2001-12-16,Ath Bilbao,Vallecano,1,1,D,0,0,D,1.45,3.6,6.7,1.45,3.8,5.4,1.4,3.75,7.0,1.4,3.75,7.0,1.4,3.75,7.0,1.44,3.6,6.5
SP1,2001-12-16,Betis,Mallorca,1,0,H,1,0,H,1.8,3.2,4.05,1.8,3.0,4.0,1.8,3.2,4.0,1.73,3.2,4.33,1.73,3.4,4.0,1.8,3.1,4.0
SP1,2001-12-16,Celta,Zaragoza,2,0,H,1,0,H,1.55,3.4,5.65,1.55,3.4,5.0,1.57,3.25,5.5,1.5,3.4,6.0,1.5,3.4,6.0,1.5,3.4,6.0
SP1,2001-12-16,Malaga,La Coruna,1,1,D,1,0,H,2.8,3.1,2.3,2.8,2.9,2.3,2.6,3.2,2.37,2.7,3.2,2.3,2.7,3.1,2.3,2.87,3.1,2.2
SP1,2001-12-16,Valladolid,Tenerife,0,0,D,0,0,D,1.75,3.2,4.3,1.65,3.3,4.4,1.8,3.2,4.0,1.73,3.25,4.33,1.67,3.25,4.5,1.72,3.2,4.33
SP1,2001-12-16,Villarreal,Barcelona,0,1,A,0,1,A,2.82,3.15,2.27,2.8,2.9,2.3,2.75,3.2,2.25,2.88,3.2,2.2,2.75,3.2,2.25,2.62,3.1,2.37
SP1,2001-12-22,La Coruna,Betis,2,0,H,1,0,H,1.6,3.45,5.0,1.65,3.3,4.4,1.44,3.6,6.5,1.57,3.3,5.5,1.62,3.5,4.5,1.53,3.6,5.0
SP1,2001-12-22,Espanol,Barcelona,2,0,H,0,0,D,3.0,3.15,2.15,3.2,2.9,2.1,3.2,3.0,2.1,2.88,3.1,2.25,2.8,3.2,2.2,2.87,3.1,2.2
SP1,2001-12-22,Sociedad,Valladolid,6,0,H,1,0,H,1.91,3.15,3.65,1.85,3.1,3.6,1.8,3.2,4.0,1.85,3.2,3.75,1.91,3.2,3.5,1.9,3.25,3.4
SP1,2001-12-22,Sevilla,Celta,0,1,A,0,0,D,2.55,2.95,2.6,2.4,2.8,2.8,2.5,2.87,2.62,2.38,3.0,2.75,2.38,2.88,2.8,2.37,3.0,2.7
SP1,2001-12-22,Tenerife,Las Palmas,1,3,A,0,1,A,2.0,3.1,3.4,1.85,3.1,3.6,1.91,3.0,3.75,2.0,2.9,3.6,2.0,3.1,3.3,2.0,3.2,3.2
SP1,2001-12-22,Valencia,Malaga,2,1,H,2,1,H,1.51,3.5,5.95,1.55,3.5,4.8,1.57,3.25,5.5,1.57,3.4,5.5,1.44,3.6,6.5,1.57,3.3,5.5
SP1,2001-12-23,Mallorca,Real Madrid,1,1,D,0,0,D,3.7,3.3,1.85,3.5,3.1,1.9,3.75,3.2,1.83,4.0,3.25,1.8,3.4,3.25,1.91,3.4,3.25,1.9
SP1,2001-12-23,Osasuna,Ath Bilbao,0,1,A,0,0,D,2.67,3.1,2.4,2.5,3.0,2.5,2.5,3.2,2.5,2.6,3.0,2.5,2.6,3.1,2.38,,,
SP1,2001-12-23,Zaragoza,Villarreal,3,2,H,2,0,H,2.0,3.15,3.35,2.0,3.0,3.3,1.91,3.2,3.5,2.0,3.0,3.5,2.0,3.2,3.2,2.0,3.2,3.2
SP1,2002-01-05,Celta,Vallecano,2,2,D,0,1,A,1.35,4.15,7.5,1.35,4.0,7.0,1.3,4.0,9.0,1.3,4.0,10.0,1.36,4.0,7.0,1.33,4.0,8.0
SP1,2002-01-05,Las Palmas,Sociedad,0,0,D,0,0,D,1.97,3.15,3.45,1.9,3.0,3.6,1.91,3.2,3.5,1.9,3.2,3.6,1.91,3.2,3.5,1.9,3.2,3.5
SP1,2002-01-05,Real Madrid,La Coruna,3,1,H,2,1,H,1.67,3.35,4.6,1.6,3.4,4.6,1.61,3.25,5.0,1.55,3.4,5.5,1.67,3.25,4.5,1.57,3.5,5.0
SP1,2002-01-05,Villarreal,Sevilla,0,2,A,0,1,A,2.08,3.05,3.25,2.0,3.0,3.3,2.1,3.0,3.2,2.1,3.0,3.25,2.1,3.2,3.0,2.1,3.2,3.0
SP1,2002-01-06,Alaves,Osasuna,0,2,A,0,0,D,1.53,3.55,5.5,1.55,3.5,4.8,1.57,3.25,5.5,1.53,3.4,6.0,1.53,3.4,5.5,,,
SP1,2002-01-06,Ath Bilbao,Tenerife,1,2,A,0,0,D,1.5,3.55,5.9,1.5,3.5,5.4,1.5,3.25,6.5,1.5,3.5,6.0,1.53,3.4,5.5,1.5,3.6,5.5
SP1,2002-01-06,Barcelona,Zaragoza,2,0,H,1,0,H,1.37,4.0,7.4,1.3,4.2,8.0,1.36,3.75,8.0,1.36,3.75,8.5,1.36,4.0,7.0,1.4,3.6,7.5
SP1,2002-01-06,Betis,Valencia,1,3,A,1,2,A,2.3,2.95,2.92,2.1,2.9,3.2,2.25,3.0,2.87,2.25,2.9,3.0,2.3,2.9,2.88,2.2,2.8,3.2
SP1,2002-01-06,Malaga,Espanol,2,0,H,1,0,H,2.0,3.1,3.4,2.1,2.9,3.2,2.0,3.2,3.2,2.0,3.1,3.4,2.1,3.2,3.0,2.0,3.1,3.3
SP1,2002-01-06,Valladolid,Mallorca,2,1,H,1,0,H,2.25,3.05,2.9,2.2,2.9,3.0,2.2,3.2,2.8,2.2,3.0,3.0,2.2,3.1,2.88,2.25,3.0,2.87
SP1,2002-01-12,Ath Bilbao,Sociedad,2,1,H,1,1,D,1.85,3.2,3.85,1.85,3.1,3.6,1.8,3.2,4.0,1.95,3.2,3.4,1.83,3.2,3.75,1.9,3.1,3.6
SP1,2002-01-12,Villarreal,Vallecano,1,1,D,0,0,D,1.65,3.4,4.65,1.7,3.2,4.2,1.73,3.2,4.33,1.7,3.2,4.5,1.73,3.2,4.33,1.66,3.3,4.5
SP1,2002-01-13,Alaves,Tenerife,1,0,H,1,0,H,1.6,3.4,5.1,1.65,3.3,4.4,1.73,3.2,4.33,1.62,3.25,5.0,1.62,3.5,4.5,1.57,3.5,5.0
SP1,2002-01-13,Barcelona,Sevilla,3,1,H,1,1,D,1.4,3.8,7.2,1.45,3.8,5.4,1.44,3.6,6.5,1.4,3.75,7.0,1.36,4.0,7.0,1.44,3.6,6.5
SP1,2002-01-13,Betis,Malaga,1,1,D,0,0,D,1.65,3.4,4.65,1.75,3.2,4.0,1.73,3.2,4.33,1.67,3.3,4.5,1.67,3.25,4.5,1.66,3.3,4.5
SP1,2002-01-13,Celta,Osasuna,1,1,D,1,0,H,1.4,3.8,7.2,1.4,3.9,6.0,1.44,3.6,6.5,1.5,3.4,6.0,1.44,3.6,6.5,,,
SP1,2002-01-13,Las Palmas,Mallorca,3,1,H,1,0,H,2.15,3.05,3.15,2.0,3.0,3.3,2.1,3.0,3.2,2.1,3.0,3.2,2.1,3.1,3.1,2.0,3.1,3.3
SP1,2002-01-13,Real Madrid,Valencia,1,0,H,0,0,D,1.53,3.5,5.5,1.6,3.4,4.6,1.53,3.5,5.5,1.57,3.3,5.5,1.53,3.4,5.5,1.57,3.3,5.5
SP1,2002-01-13,Valladolid,La Coruna,3,0,H,2,0,H,2.8,3.1,2.3,2.5,3.0,2.5,2.6,3.2,2.37,2.7,3.1,2.3,2.7,3.1,2.3,2.62,2.9,2.5
SP1,2002-01-13,Zaragoza,Espanol,0,0,D,0,0,D,1.95,3.1,3.6,1.9,3.1,3.5,1.91,3.2,3.5,1.91,3.2,3.5,1.91,3.2,3.5,1.9,3.2,3.5
SP1,2002-01-19,Malaga,Real Madrid,1,1,D,1,0,H,3.95,3.25,1.8,4.2,3.2,1.7,4.33,3.2,1.73,4.2,3.25,1.75,3.75,3.25,1.8,4.0,3.4,1.72
SP1,2002-01-19,Sociedad,Alaves,1,2,A,1,0,H,2.2,3.2,2.88,2.0,3.0,3.3,2.1,3.2,3.0,2.05,3.2,3.2,2.1,3.2,3.0,2.1,3.1,3.1
SP1,2002-01-20,La Coruna,Las Palmas,1,0,H,0,0,D,1.4,4.0,6.8,1.4,3.9,6.0,1.44,3.5,7.0,1.4,3.75,7.0,1.4,3.75,7.0,1.4,3.75,7.0
SP1,2002-01-20,Espanol,Betis,1,1,D,0,0,D,2.05,3.1,3.3,2.1,3.0,3.1,1.91,3.2,3.5,1.95,3.2,3.4,1.91,3.2,3.5,2.0,3.2,3.2
SP1,2002-01-20,Mallorca,Ath Bilbao,3,0,H,1,0,H,2.35,3.15,2.75,2.3,2.9,2.8,2.5,2.87,2.62,2.3,3.1,2.7,2.6,3.1,2.38,2.1,3.2,3.0
SP1,2002-01-20,Osasuna,Villarreal,2,2,D,2,1,H,1.94,3.2,3.5,1.9,3.1,3.5,1.8,3.2,4.0,1.91,3.2,3.5,1.91,3.2,3.5,,,
SP1,2002-01-20,Vallecano,Barcelona,2,1,H,1,0,H,4.3,3.3,1.72,4.0,3.2,1.75,3.75,3.25,1.8,3.8,3.25,1.8,3.6,3.4,1.8,3.75,3.2,1.83
SP1,2002-01-20,Sevilla,Zaragoza,4,2,H,1,1,D,1.8,3.25,3.8,1.75,3.2,4.0,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.1,4.0,1.72,3.25,4.2
SP1,2002-01-20,Tenerife,Celta,1,1,D,1,0,H,2.7,3.0,2.45,2.8,2.9,2.3,2.62,2.87,2.5,2.62,3.0,2.5,2.7,3.0,2.38,2.7,3.0,2.4
SP1,2002-01-20,Valencia,Valladolid,1,2,A,1,2,A,1.41,3.75,7.1,1.45,3.8,5.4,1.4,3.75,7.0,1.44,3.5,7.0,1.4,3.75,7.0,1.44,3.4,7.0
SP1,2002-01-23,Vallecano,Alaves,2,0,H,0,0,D,2.7,3.1,2.37,2.4,3.0,2.6,2.5,3.2,2.5,2.5,3.1,2.5,,,,2.62,3.1,2.37
SP1,2002-01-26,Celta,Sociedad,3,1,H,0,1,A,1.55,3.4,5.8,1.45,3.8,5.4,1.57,3.25,5.5,1.571,3.3,5.5,1.571,3.5,5.0,1.5,3.4,6.0
SP1,2002-01-26,Las Palmas,Valencia,0,1,A,0,1,A,2.65,2.9,2.55,2.5,2.9,2.6,2.62,2.87,2.5,2.6,3.0,2.5,2.5,2.875,2.625,2.4,3.0,2.7
SP1,2002-01-27,Alaves,Mallorca,0,4,A,0,2,A,1.73,3.35,4.2,1.7,3.3,4.0,1.8,3.2,4.0,1.7,3.3,4.333,1.667,3.4,4.333,1.8,3.25,3.8
SP1,2002-01-27,Ath Bilbao,La Coruna,1,1,D,0,0,D,2.3,3.05,2.85,2.3,2.9,2.8,2.25,3.0,2.87,2.4,3.0,2.7,2.375,3.0,2.7,2.3,3.1,2.75
SP1,2002-01-27,Barcelona,Osasuna,0,1,A,0,0,D,1.3,4.5,8.0,1.25,4.5,9.0,1.33,4.0,8.0,1.364,3.8,8.0,1.3,4.333,8.0,,,
SP1,2002-01-27,Real Madrid,Betis,1,1,D,1,0,H,1.35,4.2,7.5,1.4,3.7,6.4,1.25,4.5,10.0,1.3,4.333,8.0,1.333,4.333,7.0,1.3,4.33,8.0
SP1,2002-01-27,Sevilla,Espanol,3,0,H,0,0,D,1.85,3.2,3.8,1.8,3.1,3.8,1.91,3.2,3.5,1.8,3.2,4.0,1.727,3.2,4.333,1.8,3.1,4.0
SP1,2002-01-27,Valladolid,Malaga,0,0,D,0,0,D,1.87,3.2,3.75,1.85,3.1,3.6,1.8,3.2,4.0,1.833,3.1,4.0,1.833,3.2,3.75,1.8,3.1,4.0
SP1,2002-01-27,Villarreal,Tenerife,2,1,H,2,0,H,1.9,3.2,3.65,1.75,3.2,4.0,1.8,3.2,4.0,1.85,3.1,3.75,1.8,3.25,3.75,1.83,3.2,3.75
SP1,2002-01-27,Zaragoza,Vallecano,3,2,H,0,1,A,1.75,3.3,4.2,1.8,3.1,3.8,1.8,3.2,4.0,1.8,3.2,4.0,1.8,3.25,3.75,1.72,3.25,4.2
SP1,2002-02-02,La Coruna,Alaves,0,1,A,0,1,A,1.48,3.65,6.0,1.55,3.5,4.8,1.44,3.6,6.5,1.5,3.5,6.0,1.5,3.6,5.5,1.5,3.4,6.0
SP1,2002-02-02,Mallorca,Celta,0,1,A,0,1,A,2.3,3.05,2.82,2.2,2.9,3.0,2.25,3.2,2.75,2.2,3.2,2.9,2.3,3.0,2.8,2.25,3.1,2.8
SP1,2002-02-02,Sociedad,Villarreal,2,1,H,0,0,D,2.02,3.15,3.3,1.9,3.1,3.5,1.91,3.2,3.5,1.909,3.2,3.5,,,,1.9,3.2,3.5
SP1,2002-02-02,Vallecano,Sevilla,2,1,H,2,1,H,2.3,3.05,2.82,2.3,2.9,2.8,2.2,3.2,2.8,2.3,3.1,2.8,2.375,3.1,2.6,2.25,3.1,2.8
SP1,2002-02-02,Tenerife,Barcelona,0,6,A,0,2,A,3.1,3.15,2.1,3.5,3.1,1.9,3.5,3.2,1.91,3.4,3.25,1.95,2.9,3.25,2.1,3.4,3.25,1.9
SP1,2002-02-03,Betis,Valladolid,2,0,H,1,0,H,1.78,3.25,4.02,1.7,3.2,4.2,1.67,3.25,4.5,1.75,3.2,4.2,1.8,3.25,3.75,1.8,3.1,4.0
SP1,2002-02-03,Espanol,Real Madrid,2,1,H,1,1,D,3.52,3.25,1.9,3.8,3.1,1.8,3.5,3.2,1.91,3.5,3.25,1.909,3.4,3.25,1.909,3.4,3.25,1.9
SP1,2002-02-03,Malaga,Las Palmas,1,1,D,0,1,A,1.82,3.25,3.85,1.8,3.1,3.8,1.83,3.0,4.0,1.8,3.25,4.0,1.833,3.2,3.75,1.8,3.1,4.0
SP1,2002-02-03,Osasuna,Zaragoza,0,0,D,0,0,D,1.95,3.2,3.42,2.0,3.0,3.3,1.91,3.2,3.5,1.909,3.25,3.5,1.909,3.25,3.4,,,
SP1,2002-02-03,Valencia,Ath Bilbao,2,1,H,1,0,H,1.82,3.25,3.85,1.75,3.2,4.0,1.73,3.2,4.33,1.727,3.25,4.333,1.8,3.25,3.75,1.72,3.2,4.33
SP1,2002-02-05,Celta,La Coruna,0,2,A,0,1,A,2.05,3.15,3.2,2.0,3.1,3.2,2.1,3.2,3.0,2.1,3.0,3.2,2.0,3.2,3.2,2.1,3.0,3.2
SP1,2002-02-06,Alaves,Valencia,1,2,A,1,2,A,2.5,3.0,2.6,2.5,3.0,2.5,2.5,2.87,2.62,2.5,3.0,2.6,,,,2.5,3.1,2.5
SP1,2002-02-06,Ath Bilbao,Malaga,3,2,H,2,1,H,1.67,3.3,4.7,1.75,3.2,4.0,1.67,3.25,4.5,1.667,3.25,4.6,1.667,3.4,4.333,1.61,3.3,5.0
SP1,2002-02-06,Barcelona,Sociedad,2,0,H,0,0,D,1.31,4.3,8.0,1.35,4.0,7.0,1.36,3.75,8.0,1.364,3.75,8.0,1.333,4.333,7.0,1.36,3.75,8.0
SP1,2002-02-06,Las Palmas,Betis,0,0,D,0,0,D,2.2,3.0,3.05,2.1,3.0,3.1,2.2,3.0,3.0,2.25,3.0,2.875,2.2,3.0,3.0,2.1,3.1,3.1
SP1,2002-02-06,Vallecano,Espanol,2,2,D,1,0,H,1.96,3.2,3.4,2.0,3.1,3.2,1.91,3.2,3.5,1.9,3.2,3.5,,,,1.9,3.2,3.5
SP1,2002-02-06,Sevilla,Osasuna,0,0,D,0,0,D,1.75,3.25,4.2,1.65,3.3,4.4,1.73,3.2,4.33,1.667,3.2,4.75,1.727,3.2,4.333,,,
SP1,2002-02-06,Valladolid,Real Madrid,2,1,H,0,0,D,3.8,3.35,1.8,3.8,3.1,1.8,4.0,3.2,1.8,3.5,3.3,1.85,3.5,3.5,1.833,3.6,3.3,1.83
SP1,2002-02-06,Villarreal,Mallorca,2,1,H,1,0,H,2.25,3.1,2.85,2.2,3.0,2.9,2.25,3.2,2.75,2.25,3.2,2.75,2.25,3.0,2.875,2.3,3.2,2.62
SP1,2002-02-06,Zaragoza,Tenerife,1,1,D,0,1,A,1.65,3.35,4.75,1.6,3.4,4.6,1.67,3.25,4.5,1.615,3.3,5.0,,,,1.66,3.3,4.5
SP1,2002-02-09,Mallorca,Barcelona,0,0,D,0,0,D,2.85,3.2,2.2,2.7,3.0,2.3,3.2,3.2,2.0,2.8,3.25,2.2,2.9,3.25,2.1,2.75,3.2,2.25
SP1,2002-02-09,Valencia,Celta,0,0,D,0,0,D,1.9,3.2,3.6,1.9,3.0,3.6,1.8,3.2,4.0,1.85,3.2,3.75,1.8,3.25,3.75,1.83,3.3,3.6
SP1,2002-02-10,Betis,Ath Bilbao,1,1,D,1,1,D,2.1,3.1,3.15,1.9,3.1,3.5,2.1,3.2,3.0,2.05,3.1,3.3,2.1,3.2,3.0,2.25,3.2,2.75
SP1,2002-02-10,La Coruna,Villarreal,0,0,D,0,0,D,1.35,3.9,8.5,1.35,4.0,7.0,1.36,3.75,8.0,1.364,4.0,7.5,1.333,4.0,8.0,1.36,3.75,8.0
SP1,2002-02-10,Espanol,Valladolid,1,0,H,0,0,D,1.95,3.2,3.45,1.85,3.1,3.6,1.8,3.2,4.0,1.909,3.2,3.5,1.909,3.2,3.5,1.9,3.3,3.4
SP1,2002-02-10,Malaga,Alaves,1,0,H,0,0,D,2.25,3.1,2.85,2.3,2.9,2.8,2.25,3.2,2.75,2.25,3.2,2.8,2.375,3.1,2.6,2.37,3.1,2.62
SP1,2002-02-10,Osasuna,Vallecano,1,0,H,0,0,D,1.95,3.15,3.5,2.0,3.0,3.3,1.91,3.2,3.5,1.833,3.1,4.0,1.909,3.2,3.5,,,
SP1,2002-02-10,Real Madrid,Las Palmas,7,0,H,3,0,H,1.23,4.7,11.0,1.25,4.5,9.0,1.3,4.0,9.0,1.286,4.333,9.0,1.25,5.0,8.0,1.25,4.5,10.0
SP1,2002-02-10,Sociedad,Zaragoza,3,1,H,2,0,H,1.85,3.2,3.8,1.9,3.1,3.5,1.91,3.2,3.5,1.909,3.2,3.5,2.0,3.2,3.2,2.0,3.2,3.2
SP1,2002-02-10,Tenerife,Sevilla,1,1,D,0,1,A,2.4,3.1,2.65,2.5,3.0,2.5,2.25,3.2,2.75,2.4,3.1,2.625,2.375,3.1,2.6,2.4,3.1,2.6
SP1,2002-02-16,Ath Bilbao,Real Madrid,2,1,H,2,0,H,3.0,3.2,2.12,2.7,3.0,2.3,2.87,3.0,2.25,3.0,3.1,2.2,3.0,3.0,2.2,2.75,3.1,2.3
SP1,2002-02-16,Barcelona,La Coruna,3,2,H,1,1,D,1.7,3.3,4.42,1.7,3.2,4.2,1.73,3.2,4.33,1.7,3.25,4.5,1.8,3.25,3.75,1.72,3.2,4.33
SP1,2002-02-16,Villarreal,Valencia,1,1,D,0,0,D,2.82,3.05,2.3,2.8,2.9,2.3,2.8,2.87,2.37,2.7,3.0,2.4,2.7,3.0,2.375,2.62,3.1,2.37
SP1,2002-02-17,Alaves,Betis,0,1,A,0,1,A,2.1,3.1,3.15,2.1,2.9,3.2,2.1,3.2,3.0,2.1,3.1,3.1,2.1,3.1,3.1,2.0,3.2,3.2
SP1,2002-02-17,Celta,Malaga,0,0,D,0,0,D,1.5,3.55,5.95,1.55,3.5,4.8,1.57,3.25,5.5,1.533,3.4,5.75,1.533,3.4,5.5,1.53,3.4,5.5
SP1,2002-02-17,Las Palmas,Valladolid,1,1,D,0,0,D,2.04,3.15,3.25,1.9,3.1,3.5,2.0,3.0,3.4,2.2,3.0,3.0,2.0,3.2,3.2,1.9,3.0,3.75
SP1,2002-02-17,Osasuna,Espanol,1,1,D,0,1,A,2.05,3.15,3.2,2.0,3.0,3.3,1.83,3.2,3.75,1.95,3.1,3.5,1.909,3.2,3.5,,,
SP1,2002-02-17,Vallecano,Tenerife,2,0,H,0,0,D,1.85,3.25,3.72,1.8,3.1,3.8,1.8,3.2,4.0,1.833,3.2,3.8,1.8,3.25,3.75,1.83,3.2,3.75
SP1,2002-02-17,Sevilla,Sociedad,0,1,A,0,0,D,1.85,3.15,3.9,1.65,3.3,4.4,1.73,3.2,4.33,1.75,3.2,4.2,1.727,3.2,4.333,1.8,3.4,3.6
SP1,2002-02-17,Zaragoza,Mallorca,1,0,H,0,0,D,2.15,3.1,3.05,2.0,3.0,3.3,2.0,3.2,3.2,2.1,3.1,3.1,2.2,3.2,2.8,2.2,3.1,2.87
SP1,2002-02-23,La Coruna,Zaragoza,1,0,H,1,0,H,1.43,3.8,6.5,1.4,3.9,6.0,1.4,3.75,7.0,1.444,3.6,7.0,1.4,3.75,7.0,1.4,3.6,7.5
SP1,2002-02-23,Real Madrid,Alaves,3,1,H,1,1,D,1.35,4.1,7.75,1.35,4.0,7.0,1.36,3.75,8.0,1.364,3.75,8.5,1.364,4.0,7.0,1.33,4.0,8.0
SP1,2002-02-23,Valencia,Barcelona,2,0,H,1,0,H,2.2,3.15,2.9,2.3,2.9,2.8,2.25,3.2,2.75,2.3,3.0,2.875,2.3,3.1,2.7,2.25,3.0,2.87
